     3508.800     0.5938816
     3508.900     0.5938136
     3509.000     0.5937456
     3509.100     0.5936779
     3509.200     0.5936102
     3509.300     0.5935426
     3509.400     0.5934749
     3509.500     0.5934072
     3509.600     0.5933396
     3509.700     0.5932719
     3509.800     0.5932043
     3509.900     0.5931365
     3510.000     0.5930689
     3510.100     0.5930016
     3510.200     0.5929343
     3510.300     0.5928670
     3510.400     0.5927997
     3510.500     0.5927324
     3510.600     0.5926651
     3510.700     0.5925978
     3510.800     0.5925304
     3510.900     0.5924631
     3511.000     0.5923958
     3511.100     0.5923288
     3511.200     0.5922619
     3511.300     0.5921949
     3511.400     0.5921279
     3511.500     0.5920609
     3511.600     0.5919940
     3511.700     0.5919270
     3511.800     0.5918600
     3511.900     0.5917931
     3512.000     0.5917261
     3512.100     0.5916594
     3512.200     0.5915928
     3512.300     0.5915262
     3512.400     0.5914595
     3512.500     0.5913928
     3512.600     0.5913262
     3512.700     0.5912595
     3512.800     0.5911929
     3512.900     0.5911263
     3513.000     0.5910596
     3513.100     0.5909933
     3513.200     0.5909270
     3513.300     0.5908607
     3513.400     0.5907944
     3513.500     0.5907280
     3513.600     0.5906617
     3513.700     0.5905954
     3513.800     0.5905291
     3513.900     0.5904628
     3514.000     0.5903965
     3514.100     0.5903305
     3514.200     0.5902644
     3514.300     0.5901985
     3514.400     0.5901325
     3514.500     0.5900664
     3514.600     0.5900005
     3514.700     0.5899345
     3514.800     0.5898685
     3514.900     0.5898024
     3515.000     0.5897365
     3515.100     0.5896708
     3515.200     0.5896051
     3515.300     0.5895394
     3515.400     0.5894737
     3515.500     0.5894080
     3515.600     0.5893424
     3515.700     0.5892767
     3515.800     0.5892110
     3515.900     0.5891454
     3516.000     0.5890797
     3516.100     0.5890143
     3516.200     0.5889489
     3516.300     0.5888835
     3516.400     0.5888181
     3516.500     0.5887527
     3516.600     0.5886874
     3516.700     0.5886220
     3516.800     0.5885566
     3516.900     0.5884913
     3517.000     0.5884259
     3517.100     0.5883608
     3517.200     0.5882957
     3517.300     0.5882307
     3517.400     0.5881656
     3517.500     0.5881005
     3517.600     0.5880354
     3517.700     0.5879703
     3517.800     0.5879053
     3517.900     0.5878402
     3518.000     0.5877751
     3518.100     0.5877103
     3518.200     0.5876455
     3518.300     0.5875808
     3518.400     0.5875160
     3518.500     0.5874512
     3518.600     0.5873864
     3518.700     0.5873216
     3518.800     0.5872569
     3518.900     0.5871921
     3519.000     0.5871273
     3519.100     0.5870628
     3519.200     0.5869983
     3519.300     0.5869339
     3519.400     0.5868694
     3519.500     0.5868049
     3519.600     0.5867404
     3519.700     0.5866759
     3519.800     0.5866115
     3519.900     0.5865470
     3520.000     0.5864825
     3520.100     0.5864183
     3520.200     0.5863541
     3520.300     0.5862899
     3520.400     0.5862257
     3520.500     0.5861614
     3520.600     0.5860972
     3520.700     0.5860330
     3520.800     0.5859689
     3520.900     0.5859046
     3521.000     0.5858404
     3521.100     0.5857764
     3521.200     0.5857126
     3521.300     0.5856486
     3521.400     0.5855847
     3521.500     0.5855207
     3521.600     0.5854568
     3521.700     0.5853929
     3521.800     0.5853289
     3521.900     0.5852650
     3522.000     0.5852011
     3522.100     0.5851374
     3522.200     0.5850738
     3522.300     0.5850101
     3522.400     0.5849465
     3522.500     0.5848828
     3522.600     0.5848192
     3522.700     0.5847555
     3522.800     0.5846919
     3522.900     0.5846282
     3523.000     0.5845646
     3523.100     0.5845011
     3523.200     0.5844378
     3523.300     0.5843744
     3523.400     0.5843110
     3523.500     0.5842476
     3523.600     0.5841842
     3523.700     0.5841208
     3523.800     0.5840574
     3523.900     0.5839940
     3524.000     0.5839306
     3524.100     0.5838675
     3524.200     0.5838044
     3524.300     0.5837412
     3524.400     0.5836781
     3524.500     0.5836150
     3524.600     0.5835519
     3524.700     0.5834888
     3524.800     0.5834256
     3524.900     0.5833625
     3525.000     0.5832994
     3525.100     0.5832365
     3525.200     0.5831736
     3525.300     0.5831107
     3525.400     0.5830479
     3525.500     0.5829849
     3525.600     0.5829220
     3525.700     0.5828592
     3525.800     0.5827963
     3525.900     0.5827334
     3526.000     0.5826705
     3526.100     0.5826079
     3526.200     0.5825453
     3526.300     0.5824826
     3526.400     0.5824200
     3526.500     0.5823573
     3526.600     0.5822948
     3526.700     0.5822321
     3526.800     0.5821695
     3526.900     0.5821069
     3527.000     0.5820442
     3527.100     0.5819818
     3527.200     0.5819194
     3527.300     0.5818571
     3527.400     0.5817947
     3527.500     0.5817323
     3527.600     0.5816699
     3527.700     0.5816075
     3527.800     0.5815451
     3527.900     0.5814827
     3528.000     0.5814203
     3528.100     0.5813581
     3528.200     0.5812960
     3528.300     0.5812338
     3528.400     0.5811716
     3528.500     0.5811095
     3528.600     0.5810474
     3528.700     0.5809852
     3528.800     0.5809230
     3528.900     0.5808609
     3529.000     0.5807987
     3529.100     0.5807368
     3529.200     0.5806748
     3529.300     0.5806129
     3529.400     0.5805510
     3529.500     0.5804890
     3529.600     0.5804271
     3529.700     0.5803652
     3529.800     0.5803033
     3529.900     0.5802413
     3530.000     0.5801794
     3530.100     0.5801177
     3530.200     0.5800560
     3530.300     0.5799943
     3530.400     0.5799326
     3530.500     0.5798708
     3530.600     0.5798091
     3530.700     0.5797474
     3530.800     0.5796857
     3530.900     0.5796240
     3531.000     0.5795623
     3531.100     0.5795008
     3531.200     0.5794393
     3531.300     0.5793778
     3531.400     0.5793164
     3531.500     0.5792549
     3531.600     0.5791934
     3531.700     0.5791319
     3531.800     0.5790704
     3531.900     0.5790089
     3532.000     0.5789474
     3532.100     0.5788862
     3532.200     0.5788249
     3532.300     0.5787636
     3532.400     0.5787023
     3532.500     0.5786410
     3532.600     0.5785797
     3532.700     0.5785185
     3532.800     0.5784572
     3532.900     0.5783959
     3533.000     0.5783346
     3533.100     0.5782735
     3533.200     0.5782125
     3533.300     0.5781514
     3533.400     0.5780903
     3533.500     0.5780292
     3533.600     0.5779682
     3533.700     0.5779071
     3533.800     0.5778460
     3533.900     0.5777850
     3534.000     0.5777239
     3534.100     0.5776630
     3534.200     0.5776021
     3534.300     0.5775412
     3534.400     0.5774803
     3534.500     0.5774195
     3534.600     0.5773586
     3534.700     0.5772977
     3534.800     0.5772368
     3534.900     0.5771759
     3535.000     0.5771151
     3535.100     0.5770544
     3535.200     0.5769937
     3535.300     0.5769330
     3535.400     0.5768723
     3535.500     0.5768116
     3535.600     0.5767509
     3535.700     0.5766903
     3535.800     0.5766295
     3535.900     0.5765688
     3536.000     0.5765082
     3536.100     0.5764477
     3536.200     0.5763872
     3536.300     0.5763267
     3536.400     0.5762662
     3536.500     0.5762056
     3536.600     0.5761451
     3536.700     0.5760846
     3536.800     0.5760241
     3536.900     0.5759636
     3537.000     0.5759031
     3537.100     0.5758428
     3537.200     0.5757825
     3537.300     0.5757222
     3537.400     0.5756618
     3537.500     0.5756015
     3537.600     0.5755412
     3537.700     0.5754809
     3537.800     0.5754206
     3537.900     0.5753602
     3538.000     0.5752999
     3538.100     0.5752398
     3538.200     0.5751796
     3538.300     0.5751195
     3538.400     0.5750594
     3538.500     0.5749992
     3538.600     0.5749390
     3538.700     0.5748789
     3538.800     0.5748187
     3538.900     0.5747586
     3539.000     0.5746984
     3539.100     0.5746385
     3539.200     0.5745785
     3539.300     0.5745185
     3539.400     0.5744585
     3539.500     0.5743985
     3539.600     0.5743386
     3539.700     0.5742786
     3539.800     0.5742186
     3539.900     0.5741586
     3540.000     0.5740986
     3540.100     0.5740388
     3540.200     0.5739790
     3540.300     0.5739192
     3540.400     0.5738593
     3540.500     0.5737995
     3540.600     0.5737397
     3540.700     0.5736799
     3540.800     0.5736200
     3540.900     0.5735602
     3541.000     0.5735004
     3541.100     0.5734407
     3541.200     0.5733811
     3541.300     0.5733214
     3541.400     0.5732617
     3541.500     0.5732021
     3541.600     0.5731424
     3541.700     0.5730827
     3541.800     0.5730231
     3541.900     0.5729634
     3542.000     0.5729038
     3542.100     0.5728442
     3542.200     0.5727847
     3542.300     0.5727252
     3542.400     0.5726657
     3542.500     0.5726061
     3542.600     0.5725466
     3542.700     0.5724871
     3542.800     0.5724276
     3542.900     0.5723681
     3543.000     0.5723085
     3543.100     0.5722492
     3543.200     0.5721898
     3543.300     0.5721304
     3543.400     0.5720711
     3543.500     0.5720116
     3543.600     0.5719523
     3543.700     0.5718929
     3543.800     0.5718336
     3543.900     0.5717742
     3544.000     0.5717148
     3544.100     0.5716556
     3544.200     0.5715963
     3544.300     0.5715371
     3544.400     0.5714779
     3544.500     0.5714186
     3544.600     0.5713594
     3544.700     0.5713001
     3544.800     0.5712410
     3544.900     0.5711817
     3545.000     0.5711225
     3545.100     0.5710633
     3545.200     0.5710043
     3545.300     0.5709451
     3545.400     0.5708861
     3545.500     0.5708269
     3545.600     0.5707678
     3545.700     0.5707088
     3545.800     0.5706496
     3545.900     0.5705906
     3546.000     0.5705314
     3546.100     0.5704724
     3546.200     0.5704135
     3546.300     0.5703545
     3546.400     0.5702955
     3546.500     0.5702365
     3546.600     0.5701775
     3546.700     0.5701185
     3546.800     0.5700595
     3546.900     0.5700006
     3547.000     0.5699416
     3547.100     0.5698827
     3547.200     0.5698239
     3547.300     0.5697650
     3547.400     0.5697061
     3547.500     0.5696473
     3547.600     0.5695884
     3547.700     0.5695295
     3547.800     0.5694706
     3547.900     0.5694118
     3548.000     0.5693529
     3548.100     0.5692942
     3548.200     0.5692354
     3548.300     0.5691767
     3548.400     0.5691180
     3548.500     0.5690592
     3548.600     0.5690004
     3548.700     0.5689417
     3548.800     0.5688829
     3548.900     0.5688242
     3549.000     0.5687655
     3549.100     0.5687068
     3549.200     0.5686482
     3549.300     0.5685895
     3549.400     0.5685309
     3549.500     0.5684722
     3549.600     0.5684136
     3549.700     0.5683549
     3549.800     0.5682963
     3549.900     0.5682376
     3550.000     0.5681790
     3550.100     0.5681204
     3550.200     0.5680619
     3550.300     0.5680033
     3550.400     0.5679448
     3550.500     0.5678862
     3550.600     0.5678277
     3550.700     0.5677692
     3550.800     0.5677106
     3550.900     0.5676520
     3551.000     0.5675935
     3551.100     0.5675350
     3551.200     0.5674766
     3551.300     0.5674182
     3551.400     0.5673597
     3551.500     0.5673012
     3551.600     0.5672428
     3551.700     0.5671843
     3551.800     0.5671259
     3551.900     0.5670674
     3552.000     0.5670090
     3552.100     0.5669506
     3552.200     0.5668923
     3552.300     0.5668339
     3552.400     0.5667755
     3552.500     0.5667171
     3552.600     0.5666588
     3552.700     0.5666004
     3552.800     0.5665420
     3552.900     0.5664837
     3553.000     0.5664253
     3553.100     0.5663670
     3553.200     0.5663087
     3553.300     0.5662505
     3553.400     0.5661922
     3553.500     0.5661339
     3553.600     0.5660756
     3553.700     0.5660173
     3553.800     0.5659591
     3553.900     0.5659008
     3554.000     0.5658425
     3554.100     0.5657843
     3554.200     0.5657261
     3554.300     0.5656679
     3554.400     0.5656097
     3554.500     0.5655515
     3554.600     0.5654933
     3554.700     0.5654351
     3554.800     0.5653769
     3554.900     0.5653186
     3555.000     0.5652605
     3555.100     0.5652024
     3555.200     0.5651442
     3555.300     0.5650861
     3555.400     0.5650279
     3555.500     0.5649698
     3555.600     0.5649117
     3555.700     0.5648535
     3555.800     0.5647954
     3555.900     0.5647372
     3556.000     0.5646791
     3556.100     0.5646210
     3556.200     0.5645629
     3556.300     0.5645049
     3556.400     0.5644468
     3556.500     0.5643887
     3556.600     0.5643306
     3556.700     0.5642726
     3556.800     0.5642145
     3556.900     0.5641564
     3557.000     0.5640984
     3557.100     0.5640403
     3557.200     0.5639823
     3557.300     0.5639243
     3557.400     0.5638663
     3557.500     0.5638082
     3557.600     0.5637502
     3557.700     0.5636922
     3557.800     0.5636342
     3557.900     0.5635761
     3558.000     0.5635181
     3558.100     0.5634601
     3558.200     0.5634022
     3558.300     0.5633442
     3558.400     0.5632862
     3558.500     0.5632282
     3558.600     0.5631703
     3558.700     0.5631123
     3558.800     0.5630544
     3558.900     0.5629964
     3559.000     0.5629385
     3559.100     0.5628805
     3559.200     0.5628226
     3559.300     0.5627647
     3559.400     0.5627068
     3559.500     0.5626488
     3559.600     0.5625910
     3559.700     0.5625330
     3559.800     0.5624751
     3559.900     0.5624172
     3560.000     0.5623593
     3560.100     0.5623014
     3560.200     0.5622435
     3560.300     0.5621856
     3560.400     0.5621278
     3560.500     0.5620698
     3560.600     0.5620120
     3560.700     0.5619541
     3560.800     0.5618962
     3560.900     0.5618383
     3561.000     0.5617805
     3561.100     0.5617226
     3561.200     0.5616648
     3561.300     0.5616069
     3561.400     0.5615491
     3561.500     0.5614912
     3561.600     0.5614333
     3561.700     0.5613755
     3561.800     0.5613176
     3561.900     0.5612598
     3562.000     0.5612019
     3562.100     0.5611441
     3562.200     0.5610863
     3562.300     0.5610284
     3562.400     0.5609706
     3562.500     0.5609128
     3562.600     0.5608550
     3562.700     0.5607972
     3562.800     0.5607393
     3562.900     0.5606815
     3563.000     0.5606236
     3563.100     0.5605658
     3563.200     0.5605080
     3563.300     0.5604503
     3563.400     0.5603924
     3563.500     0.5603346
     3563.600     0.5602768
     3563.700     0.5602190
     3563.800     0.5601612
     3563.900     0.5601034
     3564.000     0.5600456
     3564.100     0.5599878
     3564.200     0.5599300
     3564.300     0.5598722
     3564.400     0.5598145
     3564.500     0.5597566
     3564.600     0.5596989
     3564.700     0.5596411
     3564.800     0.5595833
     3564.900     0.5595255
     3565.000     0.5594677
     3565.100     0.5594100
     3565.200     0.5593522
     3565.300     0.5592944
     3565.400     0.5592366
     3565.500     0.5591788
     3565.600     0.5591211
     3565.700     0.5590633
     3565.800     0.5590055
     3565.900     0.5589477
     3566.000     0.5588899
     3566.100     0.5588322
     3566.200     0.5587744
     3566.300     0.5587166
     3566.400     0.5586588
     3566.500     0.5586010
     3566.600     0.5585433
     3566.700     0.5584855
     3566.800     0.5584278
     3566.900     0.5583699
     3567.000     0.5583122
     3567.100     0.5582544
     3567.200     0.5581966
     3567.300     0.5581388
     3567.400     0.5580810
     3567.500     0.5580233
     3567.600     0.5579655
     3567.700     0.5579077
     3567.800     0.5578499
     3567.900     0.5577921
     3568.000     0.5577344
     3568.100     0.5576766
     3568.200     0.5576188
     3568.300     0.5575610
     3568.400     0.5575032
     3568.500     0.5574454
     3568.600     0.5573876
     3568.700     0.5573298
     3568.800     0.5572720
     3568.900     0.5572143
     3569.000     0.5571564
     3569.100     0.5570986
     3569.200     0.5570408
     3569.300     0.5569830
     3569.400     0.5569252
     3569.500     0.5568674
     3569.600     0.5568095
     3569.700     0.5567517
     3569.800     0.5566939
     3569.900     0.5566361
     3570.000     0.5565783
     3570.100     0.5565205
     3570.200     0.5564626
     3570.300     0.5564048
     3570.400     0.5563470
     3570.500     0.5562891
     3570.600     0.5562313
     3570.700     0.5561735
     3570.800     0.5561156
     3570.900     0.5560578
     3571.000     0.5560000
     3571.100     0.5559388
     3571.200     0.5558777
     3571.300     0.5558165
     3571.400     0.5557554
     3571.500     0.5556942
     3571.600     0.5556331
     3571.700     0.5555719
     3571.800     0.5555108
     3571.900     0.5554496
     3572.000     0.5553885
     3572.100     0.5553274
     3572.200     0.5552662
     3572.300     0.5552051
     3572.400     0.5551440
     3572.500     0.5550829
     3572.600     0.5550218
     3572.700     0.5549606
     3572.800     0.5548995
     3572.900     0.5548384
     3573.000     0.5547773
     3573.100     0.5547162
     3573.200     0.5546551
     3573.300     0.5545940
     3573.400     0.5545329
     3573.500     0.5544719
     3573.600     0.5544108
     3573.700     0.5543497
     3573.800     0.5542886
     3573.900     0.5542276
     3574.000     0.5541665
     3574.100     0.5541055
     3574.200     0.5540444
     3574.300     0.5539833
     3574.400     0.5539223
     3574.500     0.5538613
     3574.600     0.5538002
     3574.700     0.5537392
     3574.800     0.5536781
     3574.900     0.5536171
     3575.000     0.5535560
     3575.100     0.5534950
     3575.200     0.5534340
     3575.300     0.5533730
     3575.400     0.5533121
     3575.500     0.5532510
     3575.600     0.5531901
     3575.700     0.5531291
     3575.800     0.5530681
     3575.900     0.5530071
     3576.000     0.5529461
     3576.100     0.5528851
     3576.200     0.5528242
     3576.300     0.5527632
     3576.400     0.5527023
     3576.500     0.5526413
     3576.600     0.5525804
     3576.700     0.5525194
     3576.800     0.5524585
     3576.900     0.5523975
     3577.000     0.5523366
     3577.100     0.5522757
     3577.200     0.5522148
     3577.300     0.5521539
     3577.400     0.5520930
     3577.500     0.5520321
     3577.600     0.5519712
     3577.700     0.5519103
     3577.800     0.5518494
     3577.900     0.5517885
     3578.000     0.5517276
     3578.100     0.5516667
     3578.200     0.5516059
     3578.300     0.5515450
     3578.400     0.5514842
     3578.500     0.5514233
     3578.600     0.5513625
     3578.700     0.5513016
     3578.800     0.5512407
     3578.900     0.5511799
     3579.000     0.5511190
     3579.100     0.5510582
     3579.200     0.5509974
     3579.300     0.5509366
     3579.400     0.5508758
     3579.500     0.5508150
     3579.600     0.5507542
     3579.700     0.5506934
     3579.800     0.5506326
     3579.900     0.5505718
     3580.000     0.5505110
     3580.100     0.5504503
     3580.200     0.5503895
     3580.300     0.5503287
     3580.400     0.5502680
     3580.500     0.5502073
     3580.600     0.5501465
     3580.700     0.5500858
     3580.800     0.5500250
     3580.900     0.5499642
     3581.000     0.5499035
     3581.100     0.5498428
     3581.200     0.5497822
     3581.300     0.5497214
     3581.400     0.5496607
     3581.500     0.5496001
     3581.600     0.5495394
     3581.700     0.5494787
     3581.800     0.5494180
     3581.900     0.5493573
     3582.000     0.5492966
     3582.100     0.5492360
     3582.200     0.5491754
     3582.300     0.5491147
     3582.400     0.5490541
     3582.500     0.5489935
     3582.600     0.5489329
     3582.700     0.5488722
     3582.800     0.5488116
     3582.900     0.5487509
     3583.000     0.5486903
     3583.100     0.5486298
     3583.200     0.5485691
     3583.300     0.5485086
     3583.400     0.5484480
     3583.500     0.5483874
     3583.600     0.5483268
     3583.700     0.5482663
     3583.800     0.5482057
     3583.900     0.5481451
     3584.000     0.5480846
     3584.100     0.5480241
     3584.200     0.5479636
     3584.300     0.5479031
     3584.400     0.5478426
     3584.500     0.5477820
     3584.600     0.5477215
     3584.700     0.5476610
     3584.800     0.5476005
     3584.900     0.5475400
     3585.000     0.5474795
     3585.100     0.5474191
     3585.200     0.5473586
     3585.300     0.5472982
     3585.400     0.5472378
     3585.500     0.5471773
     3585.600     0.5471169
     3585.700     0.5470564
     3585.800     0.5469960
     3585.900     0.5469356
     3586.000     0.5468751
     3586.100     0.5468147
     3586.200     0.5467544
     3586.300     0.5466940
     3586.400     0.5466336
     3586.500     0.5465732
     3586.600     0.5465129
     3586.700     0.5464525
     3586.800     0.5463921
     3586.900     0.5463318
     3587.000     0.5462714
     3587.100     0.5462111
     3587.200     0.5461508
     3587.300     0.5460905
     3587.400     0.5460302
     3587.500     0.5459698
     3587.600     0.5459096
     3587.700     0.5458493
     3587.800     0.5457889
     3587.900     0.5457287
     3588.000     0.5456684
     3588.100     0.5456081
     3588.200     0.5455479
     3588.300     0.5454876
     3588.400     0.5454274
     3588.500     0.5453672
     3588.600     0.5453070
     3588.700     0.5452467
     3588.800     0.5451865
     3588.900     0.5451263
     3589.000     0.5450661
     3589.100     0.5450059
     3589.200     0.5449457
     3589.300     0.5448856
     3589.400     0.5448254
     3589.500     0.5447652
     3589.600     0.5447051
     3589.700     0.5446450
     3589.800     0.5445848
     3589.900     0.5445246
     3590.000     0.5444645
     3590.100     0.5444044
     3590.200     0.5443443
     3590.300     0.5442842
     3590.400     0.5442241
     3590.500     0.5441641
     3590.600     0.5441040
     3590.700     0.5440440
     3590.800     0.5439839
     3590.900     0.5439238
     3591.000     0.5438637
     3591.100     0.5438037
     3591.200     0.5437437
     3591.300     0.5436837
     3591.400     0.5436237
     3591.500     0.5435637
     3591.600     0.5435038
     3591.700     0.5434437
     3591.800     0.5433838
     3591.900     0.5433238
     3592.000     0.5432638
     3592.100     0.5432039
     3592.200     0.5431440
     3592.300     0.5430840
     3592.400     0.5430241
     3592.500     0.5429642
     3592.600     0.5429043
     3592.700     0.5428444
     3592.800     0.5427845
     3592.900     0.5427245
     3593.000     0.5426646
     3593.100     0.5426048
     3593.200     0.5425450
     3593.300     0.5424851
     3593.400     0.5424253
     3593.500     0.5423654
     3593.600     0.5423056
     3593.700     0.5422458
     3593.800     0.5421860
     3593.900     0.5421261
     3594.000     0.5420663
     3594.100     0.5420066
     3594.200     0.5419468
     3594.300     0.5418870
     3594.400     0.5418273
     3594.500     0.5417675
     3594.600     0.5417078
     3594.700     0.5416480
     3594.800     0.5415883
     3594.900     0.5415285
     3595.000     0.5414688
     3595.100     0.5414091
     3595.200     0.5413495
     3595.300     0.5412899
     3595.400     0.5412302
     3595.500     0.5411705
     3595.600     0.5411109
     3595.700     0.5410512
     3595.800     0.5409916
     3595.900     0.5409319
     3596.000     0.5408723
     3596.100     0.5408127
     3596.200     0.5407531
     3596.300     0.5406936
     3596.400     0.5406340
     3596.500     0.5405744
     3596.600     0.5405149
     3596.700     0.5404553
     3596.800     0.5403957
     3596.900     0.5403361
     3597.000     0.5402766
     3597.100     0.5402171
     3597.200     0.5401576
     3597.300     0.5400982
     3597.400     0.5400387
     3597.500     0.5399792
     3597.600     0.5399197
     3597.700     0.5398602
     3597.800     0.5398008
     3597.900     0.5397413
     3598.000     0.5396819
     3598.100     0.5396225
     3598.200     0.5395631
     3598.300     0.5395037
     3598.400     0.5394443
     3598.500     0.5393850
     3598.600     0.5393256
     3598.700     0.5392662
     3598.800     0.5392068
     3598.900     0.5391474
     3599.000     0.5390881
     3599.100     0.5390288
     3599.200     0.5389695
     3599.300     0.5389102
     3599.400     0.5388510
     3599.500     0.5387917
     3599.600     0.5387324
     3599.700     0.5386731
     3599.800     0.5386139
     3599.900     0.5385545
     3600.000     0.5384953
     3600.100     0.5384361
     3600.200     0.5383769
     3600.300     0.5383178
     3600.400     0.5382586
     3600.500     0.5381994
     3600.600     0.5381402
     3600.700     0.5380810
     3600.800     0.5380219
     3600.900     0.5379627
     3601.000     0.5379035
     3601.100     0.5378445
     3601.200     0.5377854
     3601.300     0.5377263
     3601.400     0.5376673
     3601.500     0.5376081
     3601.600     0.5375491
     3601.700     0.5374900
     3601.800     0.5374309
     3601.900     0.5373719
     3602.000     0.5373128
     3602.100     0.5372539
     3602.200     0.5371948
     3602.300     0.5371359
     3602.400     0.5370769
     3602.500     0.5370179
     3602.600     0.5369590
     3602.700     0.5369000
     3602.800     0.5368410
     3602.900     0.5367820
     3603.000     0.5367231
     3603.100     0.5366642
     3603.200     0.5366054
     3603.300     0.5365465
     3603.400     0.5364876
     3603.500     0.5364287
     3603.600     0.5363699
     3603.700     0.5363110
     3603.800     0.5362521
     3603.900     0.5361933
     3604.000     0.5361344
     3604.100     0.5360756
     3604.200     0.5360169
     3604.300     0.5359581
     3604.400     0.5358993
     3604.500     0.5358406
     3604.600     0.5357819
     3604.700     0.5357231
     3604.800     0.5356643
     3604.900     0.5356056
     3605.000     0.5355468
     3605.100     0.5354882
     3605.200     0.5354295
     3605.300     0.5353709
     3605.400     0.5353122
     3605.500     0.5352536
     3605.600     0.5351950
     3605.700     0.5351363
     3605.800     0.5350777
     3605.900     0.5350190
     3606.000     0.5349604
     3606.100     0.5349019
     3606.200     0.5348433
     3606.300     0.5347848
     3606.400     0.5347263
     3606.500     0.5346677
     3606.600     0.5346092
     3606.700     0.5345507
     3606.800     0.5344921
     3606.900     0.5344336
     3607.000     0.5343751
     3607.100     0.5343167
     3607.200     0.5342582
     3607.300     0.5341998
     3607.400     0.5341414
     3607.500     0.5340830
     3607.600     0.5340246
     3607.700     0.5339662
     3607.800     0.5339078
     3607.900     0.5338494
     3608.000     0.5337909
     3608.100     0.5337327
     3608.200     0.5336744
     3608.300     0.5336161
     3608.400     0.5335578
     3608.500     0.5334995
     3608.600     0.5334412
     3608.700     0.5333829
     3608.800     0.5333246
     3608.900     0.5332663
     3609.000     0.5332080
     3609.100     0.5331498
     3609.200     0.5330917
     3609.300     0.5330335
     3609.400     0.5329753
     3609.500     0.5329171
     3609.600     0.5328590
     3609.700     0.5328009
     3609.800     0.5327427
     3609.900     0.5326845
     3610.000     0.5326263
     3610.100     0.5325683
     3610.200     0.5325102
     3610.300     0.5324522
     3610.400     0.5323941
     3610.500     0.5323361
     3610.600     0.5322780
     3610.700     0.5322199
     3610.800     0.5321619
     3610.900     0.5321038
     3611.000     0.5320458
     3611.100     0.5319878
     3611.200     0.5319299
     3611.300     0.5318720
     3611.400     0.5318141
     3611.500     0.5317562
     3611.600     0.5316982
     3611.700     0.5316403
     3611.800     0.5315824
     3611.900     0.5315245
     3612.000     0.5314665
     3612.100     0.5314087
     3612.200     0.5313510
     3612.300     0.5312932
     3612.400     0.5312353
     3612.500     0.5311775
     3612.600     0.5311198
     3612.700     0.5310619
     3612.800     0.5310041
     3612.900     0.5309464
     3613.000     0.5308886
     3613.100     0.5308309
     3613.200     0.5307732
     3613.300     0.5307155
     3613.400     0.5306579
     3613.500     0.5306002
     3613.600     0.5305426
     3613.700     0.5304849
     3613.800     0.5304272
     3613.900     0.5303695
     3614.000     0.5303119
     3614.100     0.5302544
     3614.200     0.5301968
     3614.300     0.5301393
     3614.400     0.5300817
     3614.500     0.5300242
     3614.600     0.5299667
     3614.700     0.5299091
     3614.800     0.5298516
     3614.900     0.5297940
     3615.000     0.5297365
     3615.100     0.5296791
     3615.200     0.5296217
     3615.300     0.5295643
     3615.400     0.5295069
     3615.500     0.5294495
     3615.600     0.5293921
     3615.700     0.5293347
     3615.800     0.5292773
     3615.900     0.5292199
     3616.000     0.5291625
     3616.100     0.5291052
     3616.200     0.5290480
     3616.300     0.5289907
     3616.400     0.5289334
     3616.500     0.5288761
